0,2020-04-02 00:00:00,0101000020E6100000B29DEFA7C6875E4083C0CAA145D64740,"{""temperature"": {""units"": ""F"", ""value"": 60.85830559330284}, ""pressure"": {""units"": ""ATM"", ""value"": 1.005908160033742}}",Redmond
1,2020-04-02 00:00:00,0101000020E61000005BB1BFEC9EEC5240CBA145B6F3B54640,"{""temperature"": {""units"": ""C"", ""value"": 20.95380877920071}, ""pressure"": {""units"": ""ATM"", ""value"": 1.041635294529592}}",Ottawa
2,2020-04-02 00:00:00,0101000020E6100000A913D044D8304D40304CA60A464D41C0,"{""temperature"": {""units"": ""C"", ""value"": 23.84659114819408}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9791412597942073}}",Buenos Aires
3,2020-04-02 00:00:00,0101000020E610000051DA1B7C61565B405B423EE8D91C3BC0,"{""temperature"": {""units"": ""C"", ""value"": 34.19799522520956}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9815755530071609}}",Easter Island
4,2020-04-02 00:00:00,0101000020E6100000E25817B7D11E62C04703780B24E842C0,"{""temperature"": {""units"": ""C"", ""value"": 28.35293208689161}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0147374921992232}}",Melbourne
5,2020-04-02 00:00:00,0101000020E6100000D95F764F1EB65AC0849ECDAACFD518C0,"{""temperature"": {""units"": ""C"", ""value"": 32.10167919152394}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9634201370520542}}",Jakarta
6,2020-04-02 00:00:00,0101000020E6100000D712F241CF7461C011C7BAB88DD64140,"{""temperature"": {""units"": ""F"", ""value"": 58.45876031978777}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0106088125172465}}",Tokyo
7,2020-04-02 00:00:00,0101000020E61000003BDF4F8D97BE5FC08D976E1283C84240,"{""temperature"": {""units"": ""F"", ""value"": 71.86593845653087}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0385831504580878}}",Seoul
8,2020-04-02 00:00:00,0101000020E61000008C4AEA04346942C0EA95B20C71ACF4BF,"{""temperature"": {""units"": ""C"", ""value"": 17.23221537328427}, ""pressure"": {""units"": ""ATM"", ""value"": 1.036641863742934}}",Nairobi
9,2020-04-02 00:00:00,0101000020E61000007FD93D7958882EC0DC68006F81C411C0,"{""temperature"": {""units"": ""C"", ""value"": 21.33847246027421}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9535170563794197}}",Kinshasa
10,2020-04-02 00:00:00,0101000020E6100000A835CD3B4ED102C076E09C11A56D4840,"{""temperature"": {""units"": ""C"", ""value"": 30.80835394415215}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9935858843549974}}",Paris
11,2020-04-02 00:00:00,0101000020E61000000AD7A3703DBA37C004E78C28EDFD4240,"{""temperature"": {""units"": ""C"", ""value"": 30.686288270443864}, ""pressure"": {""units"": ""ATM"", ""value"": 1.008557523812182}}",Athens
12,2020-04-02 00:00:00,0101000020E6100000D5E76A2BF6D564C027A089B0E17553C0,"{""temperature"": {""units"": ""C"", ""value"": -49.944644677948894}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9551566389456079}}",McMurdo Research Station
0,2020-04-02 00:01:00,0101000020E6100000B29DEFA7C6875E4083C0CAA145D64740,"{""temperature"": {""units"": ""F"", ""value"": 60.29280390835248}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0340775720516355}}",Redmond
1,2020-04-02 00:01:00,0101000020E61000005BB1BFEC9EEC5240CBA145B6F3B54640,"{""temperature"": {""units"": ""C"", ""value"": 20.040442615403055}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9836918624688703}}",Ottawa
2,2020-04-02 00:01:00,0101000020E6100000A913D044D8304D40304CA60A464D41C0,"{""temperature"": {""units"": ""C"", ""value"": 23.429913140097874}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0187381852396125}}",Buenos Aires
3,2020-04-02 00:01:00,0101000020E610000051DA1B7C61565B405B423EE8D91C3BC0,"{""temperature"": {""units"": ""C"", ""value"": 34.8316865785336}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9618023216277349}}",Easter Island
4,2020-04-02 00:01:00,0101000020E6100000E25817B7D11E62C04703780B24E842C0,"{""temperature"": {""units"": ""C"", ""value"": 28.00508748381842}, ""pressure"": {""units"": ""ATM"", ""value"": 1.008582197531688}}",Melbourne
5,2020-04-02 00:01:00,0101000020E6100000D95F764F1EB65AC0849ECDAACFD518C0,"{""temperature"": {""units"": ""C"", ""value"": 32.21717334084762}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0332943983827432}}",Jakarta
6,2020-04-02 00:01:00,0101000020E6100000D712F241CF7461C011C7BAB88DD64140,"{""temperature"": {""units"": ""F"", ""value"": 58.17488826851368}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9874207989323973}}",Tokyo
7,2020-04-02 00:01:00,0101000020E61000003BDF4F8D97BE5FC08D976E1283C84240,"{""temperature"": {""units"": ""F"", ""value"": 71.30092560997974}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9863949451698848}}",Seoul
8,2020-04-02 00:01:00,0101000020E61000008C4AEA04346942C0EA95B20C71ACF4BF,"{""temperature"": {""units"": ""C"", ""value"": 17.121698677541033}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9830485842545941}}",Nairobi
9,2020-04-02 00:01:00,0101000020E61000007FD93D7958882EC0DC68006F81C411C0,"{""temperature"": {""units"": ""C"", ""value"": 21.25237057128532}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0342666874528372}}",Kinshasa
10,2020-04-02 00:01:00,0101000020E6100000A835CD3B4ED102C076E09C11A56D4840,"{""temperature"": {""units"": ""C"", ""value"": 30.857724831969172}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9963715675848656}}",Paris
11,2020-04-02 00:01:00,0101000020E61000000AD7A3703DBA37C004E78C28EDFD4240,"{""temperature"": {""units"": ""C"", ""value"": 30.395260884226875}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0310939652903663}}",Athens
12,2020-04-02 00:01:00,0101000020E6100000D5E76A2BF6D564C027A089B0E17553C0,"{""temperature"": {""units"": ""C"", ""value"": -49.154457797071636}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0383238084079267}}",McMurdo Research Station
0,2020-04-02 00:02:00,0101000020E6100000B29DEFA7C6875E4083C0CAA145D64740,"{""temperature"": {""units"": ""F"", ""value"": 60.734857878711814}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0047534909320226}}",Redmond
1,2020-04-02 00:02:00,0101000020E61000005BB1BFEC9EEC5240CBA145B6F3B54640,"{""temperature"": {""units"": ""C"", ""value"": 20.76513466940929}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9790457110175808}}",Ottawa
2,2020-04-02 00:02:00,0101000020E6100000A913D044D8304D40304CA60A464D41C0,"{""temperature"": {""units"": ""C"", ""value"": 23.32837555195007}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9963641400625503}}",Buenos Aires
3,2020-04-02 00:02:00,0101000020E610000051DA1B7C61565B405B423EE8D91C3BC0,"{""temperature"": {""units"": ""C"", ""value"": 34.560446274186006}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9907944874130754}}",Easter Island
4,2020-04-02 00:02:00,0101000020E6100000E25817B7D11E62C04703780B24E842C0,"{""temperature"": {""units"": ""C"", ""value"": 28.759798326558855}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0300824804800772}}",Melbourne
5,2020-04-02 00:02:00,0101000020E6100000D95F764F1EB65AC0849ECDAACFD518C0,"{""temperature"": {""units"": ""C"", ""value"": 32.554427394228846}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0432725162224699}}",Jakarta
6,2020-04-02 00:02:00,0101000020E6100000D712F241CF7461C011C7BAB88DD64140,"{""temperature"": {""units"": ""F"", ""value"": 58.61855850231048}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0055854252035268}}",Tokyo
7,2020-04-02 00:02:00,0101000020E61000003BDF4F8D97BE5FC08D976E1283C84240,"{""temperature"": {""units"": ""F"", ""value"": 71.68579460973572}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0151900906559217}}",Seoul
8,2020-04-02 00:02:00,0101000020E61000008C4AEA04346942C0EA95B20C71ACF4BF,"{""temperature"": {""units"": ""C"", ""value"": 17.077013086149297}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9757910190438154}}",Nairobi
9,2020-04-02 00:02:00,0101000020E61000007FD93D7958882EC0DC68006F81C411C0,"{""temperature"": {""units"": ""C"", ""value"": 21.359130551011063}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0325371998804815}}",Kinshasa
10,2020-04-02 00:02:00,0101000020E6100000A835CD3B4ED102C076E09C11A56D4840,"{""temperature"": {""units"": ""C"", ""value"": 30.919481089799387}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0161862180064318}}",Paris
11,2020-04-02 00:02:00,0101000020E61000000AD7A3703DBA37C004E78C28EDFD4240,"{""temperature"": {""units"": ""C"", ""value"": 30.73835414512829}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0156585586839846}}",Athens
12,2020-04-02 00:02:00,0101000020E6100000D5E76A2BF6D564C027A089B0E17553C0,"{""temperature"": {""units"": ""C"", ""value"": -49.61458882685167}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0041413871283686}}",McMurdo Research Station
0,2020-04-02 00:03:00,0101000020E6100000B29DEFA7C6875E4083C0CAA145D64740,"{""temperature"": {""units"": ""F"", ""value"": 60.676412439584425}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9815463604868719}}",Redmond
1,2020-04-02 00:03:00,0101000020E61000005BB1BFEC9EEC5240CBA145B6F3B54640,"{""temperature"": {""units"": ""C"", ""value"": 20.34488549369209}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0247615333031177}}",Ottawa
2,2020-04-02 00:03:00,0101000020E6100000A913D044D8304D40304CA60A464D41C0,"{""temperature"": {""units"": ""C"", ""value"": 23.094721997926236}, ""pressure"": {""units"": ""ATM"", ""value"": 0.9857810465652564}}",Buenos Aires
3,2020-04-02 00:03:00,0101000020E610000051DA1B7C61565B405B423EE8D91C3BC0,"{""temperature"": {""units"": ""C"", ""value"": 35.00659965641386}, ""pressure"": {""units"": ""ATM"", ""value"": 1.0085664740203972}}",Easter Island
